task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,2024年SABCS 刘西禹教授：替雷利珠单抗联合司曲替尼治疗晚期三阴性乳腺癌 SPARK实验数据,刘西禹,"<variant>Liu Xiyu</variant>
 <variant>Xiyu Liu</variant>
 <variant>Liu Xi-Yu</variant>
 <variant>Xi-Yu Liu</variant>
 <variant>Liu Xi Yu</variant>
 <variant>Xi Yu Liu</variant>
 <variant>Liu, Xiyu</variant>
 <variant>Liu, Xi-Yu</variant>
 <variant>Liu, Xi Yu</variant>
 <variant>Liu X.</variant>
 <variant>Liu X</variant>
 <variant>X. Liu</variant>
 <variant>X Liu</variant>
 <variant>Liu XY</variant>
 <variant>Liu X Y</variant>
 <variant>X.Y. Liu</variant>
 <variant>X. Y. Liu</variant>
 <variant>X Y Liu</variant>
 <variant>Liu X.-Y.</variant>
 <variant>Liu X-Y</variant>
 <variant>X.-Y. Liu</variant>
 <variant>X-Y Liu</variant>
 <variant>L. Xiyu</variant>
 <variant>Xiyu L.</variant>
 <variant>L. Xi Yu</variant>
 <variant>Xi Yu L.</variant>
 <variant>L. Xi-Yu</variant>
 <variant>Xi-Yu L.</variant>",,"刘西禹；Liu Xiyu；Xiyu Liu；Liu Xi-Yu；Xi-Yu Liu；Liu X. Yu；X. Yu Liu；Liu X. Y.；X. Y. Liu；Liu, Xiyu；Xiyu, Liu；Liu, Xi-Yu；Xi-Yu, Liu；Liu Xi Yu；Xi Yu Liu",,,"{""data"": {""result"": ""{\""author_name\"":\""刘西禹；Liu Xiyu；Xiyu Liu；Liu Xi-Yu；Xi-Yu Liu；Liu X. Yu；X. Yu Liu；Liu X. Y.；X. Y. Liu；Liu, Xiyu；Xiyu, Liu；Liu, Xi-Yu；Xi-Yu, Liu；Liu Xi Yu；Xi Yu Liu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-78e50ec8197d4c5487decf0cb8186e15"", ""object"": ""chat.completion"", ""created"": 1781062008, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""刘西禹；Liu Xiyu；Xiyu Liu；Liu Xi-Yu；Xi-Yu Liu；Liu X. Yu；X. Yu Liu；Liu X. Y.；X. Y. Liu；Liu, Xiyu；Xiyu, Liu；Liu, Xi-Yu；Xi-Yu, Liu；Liu Xi Yu；Xi Yu Liu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 127, ""completion_tokens"": 100, ""total_tokens"": 227}}}","{""author_name"": ""刘西禹；Liu Xiyu；Xiyu Liu；Liu Xi-Yu；Xi-Yu Liu；Liu X. Yu；X. Yu Liu；Liu X. Y.；X. Y. Liu；Liu, Xiyu；Xiyu, Liu；Liu, Xi-Yu；Xi-Yu, Liu；Liu Xi Yu；Xi Yu Liu"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,苏津自 教授对于血脂管理的文章或者见解,苏津自,"<variant>Su Jinzi</variant>
 <variant>Jinzi Su</variant>
 <variant>Su Jin-Zi</variant>
 <variant>Jin-Zi Su</variant>
 <variant>Su Jin Zi</variant>
 <variant>Jin Zi Su</variant>
 <variant>Su, Jinzi</variant>
 <variant>Su, Jin-Zi</variant>
 <variant>Su, Jin Zi</variant>
 <variant>Su J.</variant>
 <variant>Su J</variant>
 <variant>J. Su</variant>
 <variant>J Su</variant>
 <variant>Su JZ</variant>
 <variant>Su J Z</variant>
 <variant>J.Z. Su</variant>
 <variant>J. Z. Su</variant>
 <variant>J Z Su</variant>
 <variant>Su J.-Z.</variant>
 <variant>Su J-Z</variant>
 <variant>J.-Z. Su</variant>
 <variant>J-Z Su</variant>
 <variant>S. Jinzi</variant>
 <variant>Jinzi S.</variant>
 <variant>S. Jin Zi</variant>
 <variant>Jin Zi S.</variant>
 <variant>S. Jin-Zi</variant>
 <variant>Jin-Zi S.</variant>",,"苏津；Su Jin；Jin Su；Su J.；J. Su；Su, Jin；Jin, Su；Su Jin-Jin；Su Jin-J；Su Jin Jin；Su Jin Jin-Jin",,,"{""data"": {""result"": ""{\""author_name\"":\""苏津；Su Jin；Jin Su；Su J.；J. Su；Su, Jin；Jin, Su；Su Jin-Jin；Su Jin-J；Su Jin Jin；Su Jin Jin-Jin\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3787a4cca0c44eb1acec3fca779ebd7f"", ""object"": ""chat.completion"", ""created"": 1781062009, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""苏津；Su Jin；Jin Su；Su J.；J. Su；Su, Jin；Jin, Su；Su Jin-Jin；Su Jin-J；Su Jin Jin；Su Jin Jin-Jin\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 61, ""total_tokens"": 167}}}","{""author_name"": ""苏津；Su Jin；Jin Su；Su J.；J. Su；Su, Jin；Jin, Su；Su Jin-Jin；Su Jin-J；Su Jin Jin；Su Jin Jin-Jin"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,查找在上海正在招募的儿童白血病二期临床试验。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6ee69d90ab424da5ae233a9869f7535f"", ""object"": ""chat.completion"", ""created"": 1781062010, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 104, ""completion_tokens"": 15, ""total_tokens"": 119}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,毛羽研究,毛羽,"<variant>Mao Yu</variant>
<variant>Yu Mao</variant>
<variant>Mao Y.</variant>
<variant>Y. Mao</variant>
<variant>M. Yu</variant>
<variant>Yu M.</variant>
<variant>Mao, Yu</variant>
<variant>Yu, Mao</variant>
<variant>Mao-Yu</variant>
<variant>Yu-Mao</variant>
<variant>Mao Y</variant>
<variant>Y Mao</variant>",,"毛羽；Mao Yu；Yu Mao；Mao Y.；Y. Mao；Mao, Yu；Yu, Mao；Mao Yu-Yu；Yu-Yu Mao；Mao Y. Y.；Y. Y. Mao；Mao, Y.；Y., Mao",,,"{""data"": {""result"": ""{\""author_name\"":\""毛羽；Mao Yu；Yu Mao；Mao Y.；Y. Mao；Mao, Yu；Yu, Mao；Mao Yu-Yu；Yu-Yu Mao；Mao Y. Y.；Y. Y. Mao；Mao, Y.；Y., Mao\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-018408260d5c47989d7b237bbbc2dc90"", ""object"": ""chat.completion"", ""created"": 1781062012, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""毛羽；Mao Yu；Yu Mao；Mao Y.；Y. Mao；Mao, Yu；Yu, Mao；Mao Yu-Yu；Yu-Yu Mao；Mao Y. Y.；Y. Y. Mao；Mao, Y.；Y., Mao\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 98, ""completion_tokens"": 77, ""total_tokens"": 175}}}","{""author_name"": ""毛羽；Mao Yu；Yu Mao；Mao Y.；Y. Mao；Mao, Yu；Yu, Mao；Mao Yu-Yu；Yu-Yu Mao；Mao Y. Y.；Y. Y. Mao；Mao, Y.；Y., Mao"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,找一下武汉同济医院马丁院士作为通讯作者发表的关于宫颈癌治疗的文章,马丁,"<variant>Ma Ding</variant>
 <variant>Ding Ma</variant>
 <variant>Ma, Ding</variant>
 <variant>Ma D.</variant>
 <variant>Ma D</variant>
 <variant>D. Ma</variant>
 <variant>D Ma</variant>
 <variant>M. Ding</variant>
 <variant>Ding M.</variant>
 <variant>Martin</variant>",武汉同济医院,"马丁；Martin；M. Martin；Martin, M.；M. Martin；Martin M.；Martinez；Martinez, M.；M. Martinez",,武汉同济医院,"{""data"": {""result"": ""{\""author_name\"":\""马丁；Martin；M. Martin；Martin, M.；M. Martin；Martin M.；Martinez；Martinez, M.；M. Martinez\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""武汉同济医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-fa548c4a72254d6cbc01ed8252bba3d7"", ""object"": ""chat.completion"", ""created"": 1781062013, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""马丁；Martin；M. Martin；Martin, M.；M. Martin；Martin M.；Martinez；Martinez, M.；M. Martinez\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""武汉同济医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 110, ""completion_tokens"": 52, ""total_tokens"": 162}}}","{""author_name"": ""马丁；Martin；M. Martin；Martin, M.；M. Martin；Martin M.；Martinez；Martinez, M.；M. Martinez"", ""author_name英文变体"": """", ""author_institution"": ""武汉同济医院""}"
作者和机构,烧伤脓毒症的临床指南有哪些？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-36b49b13c9d14daaa7a740daff052e9b"", ""object"": ""chat.completion"", ""created"": 1781062014, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,BI 1015550在临床试验中对预防特发性肺纤维化（IPF）患者肺功能下降的影响是什么？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-df75652ccb514aa398bca04073dd4003"", ""object"": ""chat.completion"", ""created"": 1781062014, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 124, ""completion_tokens"": 15, ""total_tokens"": 139}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,代谢异常相关骨质疏松,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-673b615794e34d7b9484e6c323d4d2ff"", ""object"": ""chat.completion"", ""created"": 1781062015, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 99, ""completion_tokens"": 15, ""total_tokens"": 114}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,搜索CA209-9LA研究,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cf6b0eea96f344d39097e7bf633e32d6"", ""object"": ""chat.completion"", ""created"": 1781062015, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 104, ""completion_tokens"": 15, ""total_tokens"": 119}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,基于PPK模型的贝叶斯反馈法在药物浓度预测中的应用方法,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5d1646d5d15841a4a2cb3fd0ecc0bd83"", ""object"": ""chat.completion"", ""created"": 1781062016, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 110, ""completion_tokens"": 15, ""total_tokens"": 125}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,艾恒平、艾司氯胺酮、瑞倍宁三个药物在镇痛中的临床研究数据,,,,"艾恒平；Ai Hengping；Hengping Ai；Ai Heng-Ping；Heng-Ping Ai；Ai H. Ping；H. Ping Ai；Ai H. P.；H. P. Ai；Ai, Hengping；Hengping, Ai；Ai, Heng-Ping；Heng-Ping, Ai；Ai Heng Ping；Heng Ping Ai",,,"{""data"": {""result"": ""{\""author_name\"":\""艾恒平；Ai Hengping；Hengping Ai；Ai Heng-Ping；Heng-Ping Ai；Ai H. Ping；H. Ping Ai；Ai H. P.；H. P. Ai；Ai, Hengping；Hengping, Ai；Ai, Heng-Ping；Heng-Ping, Ai；Ai Heng Ping；Heng Ping Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-60cbcda0741f477bb99ec9bcd961de29"", ""object"": ""chat.completion"", ""created"": 1781062018, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""艾恒平；Ai Hengping；Hengping Ai；Ai Heng-Ping；Heng-Ping Ai；Ai H. Ping；H. Ping Ai；Ai H. P.；H. P. Ai；Ai, Hengping；Hengping, Ai；Ai, Heng-Ping；Heng-Ping, Ai；Ai Heng Ping；Heng Ping Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 115, ""completion_tokens"": 99, ""total_tokens"": 214}}}","{""author_name"": ""艾恒平；Ai Hengping；Hengping Ai；Ai Heng-Ping；Heng-Ping Ai；Ai H. Ping；H. Ping Ai；Ai H. P.；H. P. Ai；Ai, Hengping；Hengping, Ai；Ai, Heng-Ping；Heng-Ping, Ai；Ai Heng Ping；Heng Ping Ai"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"针对以下查新点进行检索最相关文献“创新点二、优化动脉化搭桥手术策略
动脉桥血管的远期通畅率优于静脉桥血管，全动脉化CABG是提升手术远期疗效的另一重大措施，因此多支动脉和全动脉化CABG是世界冠脉外科的发展趋势。目前欧美国家的动脉化CABG比例为约20%，而在本项目开展以前，我国比例不足5%，因此本团队在国内率先开展动脉化CABG技术并大力推广。通过系列研究及相关临床指南制定，优化动脉化CABG策略，明确动脉桥血管痉挛预防策略，进一步提升CABG疗效。
1.率先制定桡动脉作为“第二动脉桥血管”
 
图3.动脉CABG患者生存率和动脉桥组合模式“。不要综述和系统评价，只要研究论文。
本团队进行的一项纳入1258例患者、长达10年随访的真实世界研究显示，采用桡动脉和左侧胸廓内动脉搭桥的患者全因死亡风险较单支动脉下降58%，充分体现了采用桡动脉桥血管的优越性。在患者十年生存率方面，瑞金团队多支动脉CABG患者的十年生存率高达93.1%，达到国际领先水平。根据中国人群冠状动脉解剖与生理特征，本团队建立了兼顾桥血管通畅性、技术操作性与患者高获益性的动脉桥血管组合模式，被国内心外科同行誉为“瑞金技术”，相关论著发表于《中华外科杂志》(图3)。在本团队牵头制定的《中国动脉化冠状动脉旁路移植术专家共识》（2019版）中，比欧美国家指南（2021年）提前2年优先推荐使用桡动脉桥（I类推荐，b级证据）作为“第二动脉桥”，引领中国及世界动脉化CABG的发展。
2.确立桡动脉桥血管抗痉挛最佳方案
桡动脉桥血管生理性痉挛导致的冠脉缺血是影响CABG疗效的重要原因。基于此本团队组织开展了桡动脉抗痉挛ASRAB-Pilot随机对照临床试验（NCT04310995），系统性地比较了尼可地尔、单硝酸异山梨酯及地尔硫卓三类药物的抗痉挛效果。结果显示，术后半年尼可地尔组（16.1%）与单硝酸异山梨酯组（12.5%）的桥血管病变率均显著低于地尔硫卓组（27.8%），证明了硝酸酯类药物在桡动脉抗痉挛治疗中的作用。这一循证证据，不仅为中国CABG术后桡动脉抗痉挛策略的制定提供科学基石，也吸引国际同行的高度认可，与国际同行联合开展国际多中心前瞻性桡动脉抗痉挛临床研究（DRAGON研究，NCT06730945）,有望改变桡动脉使用的国际指南。
”",瑞金团队,"<variant>Ruijin Team</variant>
<variant>Ruijin Group</variant>
<variant>Team of Ruijin Hospital</variant>",,瑞金团队；Ruijin Team；Ruijin Group；Team of Ruijin Hospital,,上海交通大学医学院附属瑞金医院,"{""data"": {""result"": ""{\""author_name\"":\""瑞金团队；Ruijin Team；Ruijin Group；Team of Ruijin Hospital\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""上海交通大学医学院附属瑞金医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-fc46d7bd96d84f67a26eee8260951ae9"", ""object"": ""chat.completion"", ""created"": 1781062019, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""瑞金团队；Ruijin Team；Ruijin Group；Team of Ruijin Hospital\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""上海交通大学医学院附属瑞金医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 712, ""completion_tokens"": 39, ""total_tokens"": 751}}}","{""author_name"": ""瑞金团队；Ruijin Team；Ruijin Group；Team of Ruijin Hospital"", ""author_name英文变体"": """", ""author_institution"": ""上海交通大学医学院附属瑞金医院""}"
作者和机构,基于大数据的精准教学干预模型及应用研究，作者王磊，博士论文,王磊,"<variant>Wang Lei</variant>
 <variant>Lei Wang</variant>
 <variant>Wang, Lei</variant>
 <variant>Wang L.</variant>
 <variant>Wang L</variant>
 <variant>L. Wang</variant>
 <variant>L Wang</variant>
 <variant>W. Lei</variant>
 <variant>Lei W.</variant>",,"王磊；Wang Lei；Lei Wang；Wang L.；L. Wang；Wang, Lei；Lei, Wang；Wang L；L Wang；Wang, L.",,,"{""data"": {""result"": ""{\""author_name\"":\""王磊；Wang Lei；Lei Wang；Wang L.；L. Wang；Wang, Lei；Lei, Wang；Wang L；L Wang；Wang, L.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-135790e93483440d93924402b4fda817"", ""object"": ""chat.completion"", ""created"": 1781062021, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""王磊；Wang Lei；Lei Wang；Wang L.；L. Wang；Wang, Lei；Lei, Wang；Wang L；L Wang；Wang, L.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 111, ""completion_tokens"": 55, ""total_tokens"": 166}}}","{""author_name"": ""王磊；Wang Lei；Lei Wang；Wang L.；L. Wang；Wang, Lei；Lei, Wang；Wang L；L Wang；Wang, L."", ""author_name英文变体"": """", ""author_institution"": """"}"
